Date,Open,High,Low,Close,Adj Close,Volume
2019-03-22,72.050003,72.410004,71.690002,71.959999,67.614754,8022800
2019-03-25,72.000000,72.480003,71.730003,72.300003,67.934235,6453800
2019-03-26,72.720001,73.190002,72.330002,72.959999,68.554382,7624000
2019-03-27,72.940002,73.260002,72.620003,72.739998,68.347656,7662700
2019-03-28,72.970001,73.980003,72.889999,73.959999,69.493996,6709600
2019-03-29,74.010002,74.480003,73.529999,74.339996,69.851036,9099500
2019-04-01,74.760002,74.930000,73.730003,73.959999,69.493996,8108400
2019-04-02,74.010002,74.449997,73.839996,74.269997,69.785263,5520900
2019-04-03,74.559998,74.779999,73.870003,74.330002,69.841637,6755600
2019-04-04,74.500000,74.669998,73.980003,74.349998,69.860435,5449800
2019-04-05,74.349998,75.080002,74.349998,75.029999,70.499374,5346200
2019-04-08,74.470001,75.300003,74.470001,75.199997,70.659111,5140400
2019-04-09,74.870003,75.230003,74.800003,75.120003,70.583946,4905800
2019-04-10,75.209999,75.820000,75.209999,75.480003,70.922203,6066300
2019-04-11,75.750000,76.070000,75.650002,75.870003,71.288658,6042600
2019-04-12,76.099998,76.949997,76.070000,76.650002,72.021553,5194800
2019-04-15,76.669998,76.699997,76.080002,76.160004,71.561157,7632200
2019-04-16,76.480003,76.559998,75.360001,75.699997,71.128914,8336600
2019-04-17,75.610001,75.959999,74.800003,75.120003,70.583946,9439000
2019-04-18,75.480003,76.260002,75.209999,76.059998,71.467178,6607800
2019-04-22,75.709999,76.059998,75.209999,75.400002,70.847031,4883100
2019-04-23,75.480003,76.059998,75.410004,75.989998,71.401405,5273900
2019-04-24,76.050003,76.879997,75.910004,76.389999,71.777252,9347300
2019-04-25,76.110001,77.230003,75.949997,77.110001,72.453773,11084500
2019-04-26,76.949997,77.519997,75.059998,77.449997,72.773247,12550500
2019-04-29,77.300003,77.669998,76.589996,76.910004,72.265854,5426800
2019-04-30,77.000000,77.790001,76.690002,77.680000,72.989365,7384400
2019-05-01,77.669998,78.150002,77.370003,77.519997,72.839020,6678000
2019-05-02,77.660004,77.760002,76.750000,77.470001,72.792038,6247500
2019-05-03,77.589996,78.400002,77.339996,78.050003,73.337006,4967900
2019-05-06,77.199997,78.080002,77.019997,78.059998,73.346405,5607500
2019-05-07,77.570000,78.739998,77.419998,77.959999,73.252441,8115800
2019-05-08,77.580002,78.639999,77.120003,78.050003,73.677231,7799900
2019-05-09,77.580002,78.230003,77.349998,77.900002,73.535637,7326600
2019-05-10,77.629997,78.800003,77.160004,78.419998,74.026520,6448600
2019-05-13,77.250000,77.779999,76.080002,76.680000,72.383995,9778500
2019-05-14,76.750000,77.739998,76.680000,77.059998,72.742706,6870900
2019-05-15,76.690002,77.940002,76.529999,77.760002,73.403503,5415500
2019-05-16,77.660004,79.239998,77.570000,78.900002,74.479622,6941800
2019-05-17,78.519997,79.650002,78.370003,78.910004,74.489067,7379900
2019-05-20,78.300003,78.419998,76.570000,76.660004,72.365105,11475000
2019-05-21,77.050003,77.849998,76.750000,77.529999,73.186378,5808500
2019-05-22,77.199997,77.720001,76.910004,77.250000,72.922058,5602300
2019-05-23,76.879997,76.940002,75.690002,76.410004,72.129128,9213200
2019-05-24,76.830002,77.059998,75.970001,76.150002,71.883698,5627600
2019-05-28,76.360001,76.680000,75.320000,75.699997,71.458893,16205200
2019-05-29,75.330002,75.489998,74.330002,75.279999,71.062431,10511600
2019-05-30,75.650002,76.430000,75.629997,76.169998,71.902557,7178400
2019-05-31,75.599998,76.320000,75.379997,76.059998,71.798729,7625700
2019-06-03,76.120003,76.529999,75.650002,76.220001,71.949768,8122200
2019-06-04,76.769997,78.760002,76.660004,78.519997,74.120903,11685000
2019-06-05,78.790001,79.970001,78.660004,79.959999,75.480225,7437100
2019-06-06,80.029999,81.629997,79.900002,81.400002,76.839554,10457200
2019-06-07,81.599998,83.330002,81.510002,82.480003,77.859055,11278800
2019-06-10,82.849998,82.860001,81.379997,81.930000,77.339859,8102800
2019-06-11,82.300003,82.860001,81.849998,82.370003,77.755219,6226400
2019-06-12,82.589996,83.669998,82.320000,82.930000,78.283829,6088800
2019-06-13,83.330002,84.050003,83.019997,83.349998,78.680313,7156800
2019-06-14,83.540001,84.610001,83.389999,84.239998,79.520439,9226500
2019-06-17,84.650002,84.690002,82.889999,83.019997,78.368782,9313700
2019-06-18,83.550003,84.110001,82.889999,82.919998,78.274399,10582600
2019-06-19,83.080002,83.919998,82.080002,83.809998,79.114532,5401400
2019-06-20,84.410004,84.830002,83.830002,84.690002,79.945244,5215800
2019-06-21,84.430000,84.769997,83.809998,83.820000,79.123978,12610000
2019-06-24,84.080002,84.559998,83.610001,83.650002,78.963493,6692500
2019-06-25,84.199997,85.199997,83.959999,84.250000,79.529884,7312300
2019-06-26,84.300003,84.300003,83.180000,83.379997,78.708611,7576400
2019-06-27,83.550003,83.889999,83.209999,83.559998,78.878525,6084200
2019-06-28,83.559998,83.959999,83.320000,83.830002,79.133408,6735300
2019-07-01,84.620003,84.959999,84.029999,84.550003,79.813065,7935100
2019-07-02,84.739998,85.589996,84.519997,85.510002,80.719299,6205800
2019-07-03,86.040001,87.820000,85.980003,87.790001,82.871559,7818600
2019-07-05,87.500000,87.889999,86.879997,87.790001,82.871559,5733100
2019-07-08,87.599998,87.949997,87.180000,87.440002,82.541168,6359500
2019-07-09,87.290001,87.650002,86.889999,87.230003,82.342918,5355400
2019-07-10,87.419998,88.540001,87.419998,88.379997,83.428497,5293000
2019-07-11,88.660004,89.290001,88.269997,89.070000,84.079842,6191400
2019-07-12,89.279999,89.820000,88.849998,89.769997,84.740631,5628000
2019-07-15,89.870003,90.339996,89.660004,90.160004,85.108780,6061300
2019-07-16,90.220001,90.480003,89.589996,90.080002,85.033272,5591900
2019-07-17,90.080002,90.379997,89.730003,90.250000,85.193741,4635900
2019-07-18,90.330002,91.540001,89.949997,91.500000,86.373703,6470200
2019-07-19,91.410004,91.610001,90.230003,90.300003,85.240936,10804800
2019-07-22,90.519997,91.180000,90.050003,90.919998,85.826187,5636600
2019-07-23,91.250000,91.360001,89.169998,90.110001,85.061584,7609200
2019-07-24,89.900002,90.750000,89.680000,90.650002,85.571335,5388100
2019-07-25,91.489998,91.550003,90.470001,90.980003,85.882843,8106300
2019-07-26,96.400002,99.720001,95.209999,99.110001,93.557350,20846500
2019-07-29,98.050003,98.940002,97.209999,98.019997,92.528427,11184500
2019-07-30,97.500000,98.279999,96.519997,96.650002,91.235176,7248300
2019-07-31,96.650002,96.650002,93.500000,94.690002,89.384987,9912100
2019-08-01,95.000000,97.580002,94.580002,95.379997,90.036308,8342300
2019-08-02,95.000000,96.040001,94.800003,95.510002,90.159042,6381700
2019-08-05,94.510002,95.519997,93.029999,93.699997,88.450447,8917400
2019-08-06,94.309998,95.709999,93.800003,95.339996,89.998566,7438000
2019-08-07,94.599998,95.699997,94.169998,95.220001,90.225975,6414000
2019-08-08,95.230003,96.410004,94.440002,96.269997,91.220909,7423600
2019-08-09,96.150002,96.839996,95.419998,96.300003,91.249344,5209200
2019-08-12,95.779999,96.019997,94.300003,94.910004,89.932243,5513800
2019-08-13,94.519997,96.669998,94.209999,96.629997,91.562019,8915600
2019-08-14,95.910004,97.019997,94.870003,94.919998,89.941704,9989500
2019-08-15,95.500000,96.269997,94.610001,95.529999,90.519730,5559400
2019-08-16,96.290001,96.830002,95.849998,96.519997,91.457779,4852200
2019-08-19,97.230003,97.410004,96.220001,96.660004,91.590462,5324900
2019-08-20,96.349998,97.120003,95.589996,95.629997,90.614471,6809100
2019-08-21,96.269997,96.650002,95.730003,96.320000,91.268295,4740500
2019-08-22,96.589996,96.849998,95.699997,96.489998,91.429367,5146200
2019-08-23,96.410004,97.099998,94.389999,94.699997,89.733253,8076600
2019-08-26,95.379997,96.500000,95.000000,96.500000,91.438850,5802600
2019-08-27,96.699997,97.099998,96.029999,96.089996,91.050354,6539800
2019-08-28,96.230003,97.209999,96.000000,97.070000,91.978943,4948800
2019-08-29,97.849998,98.070000,97.059998,97.699997,92.575897,4514300
2019-08-30,98.139999,98.139999,96.110001,96.559998,91.495697,5209500
2019-09-03,96.419998,97.209999,96.050003,96.769997,91.694672,5150700
2019-09-04,94.480003,96.330002,93.029999,96.110001,91.069313,12937000
2019-09-05,96.540001,96.959999,95.169998,95.559998,90.548134,5514400
2019-09-06,95.750000,96.339996,95.510002,95.739998,90.718712,3991800
2019-09-09,95.800003,95.930000,93.739998,94.160004,89.221573,6523300
2019-09-10,93.809998,93.879997,89.300003,90.349998,85.611397,12490900
2019-09-11,90.180000,91.449997,89.610001,90.980003,86.208374,8406600
2019-09-12,92.160004,93.320000,91.769997,92.059998,87.231705,6862200
2019-09-13,92.150002,92.150002,90.320000,90.480003,85.734581,6972300
2019-09-16,90.019997,90.449997,89.379997,89.419998,84.730171,6339200
2019-09-17,89.669998,91.459999,89.650002,90.750000,85.990402,6493200
2019-09-18,90.980003,91.360001,90.059998,90.959999,86.189407,4510700
2019-09-19,90.989998,92.099998,90.300003,91.559998,86.757942,4843600
2019-09-20,91.610001,92.080002,90.059998,90.070000,85.346092,10913800
2019-09-23,90.320000,91.160004,89.930000,90.809998,86.047264,4532400
2019-09-24,91.599998,91.769997,89.510002,89.919998,85.203941,5662600
2019-09-25,89.940002,90.610001,89.019997,90.349998,85.611397,4764000
2019-09-26,90.839996,91.150002,89.500000,89.800003,85.090248,5026400
2019-09-27,90.300003,90.300003,87.790001,88.370003,83.735245,5987700
2019-09-30,88.410004,88.559998,87.610001,88.419998,83.782616,6588300
2019-10-01,88.629997,88.889999,86.449997,86.510002,81.972786,6719400
2019-10-02,85.949997,86.010002,84.160004,84.320000,79.897636,9858200
2019-10-03,84.300003,84.910004,83.610001,84.669998,80.229294,5989000
2019-10-04,84.900002,85.970001,84.750000,85.919998,81.413734,5869000
2019-10-07,85.709999,86.160004,85.489998,85.849998,81.347404,4382900
2019-10-08,85.489998,86.330002,84.690002,84.910004,80.456703,6100400
2019-10-09,85.370003,86.169998,85.279999,85.849998,81.347404,4427200
2019-10-10,85.910004,86.070000,85.379997,85.959999,81.451622,3986000
2019-10-11,87.019997,87.250000,86.260002,86.360001,81.830658,5611000
2019-10-14,86.500000,87.680000,86.400002,86.620003,82.077019,4881000
2019-10-15,87.000000,87.250000,85.760002,86.449997,81.915932,4695100
2019-10-16,86.529999,86.830002,86.050003,86.709999,82.162292,3698700
2019-10-17,86.879997,87.019997,86.160004,86.290001,81.764328,4359400
2019-10-18,86.349998,86.750000,85.519997,86.029999,81.517967,4631200
2019-10-21,86.000000,86.239998,85.080002,85.349998,80.873634,4861200
2019-10-22,85.230003,85.349998,83.389999,83.459999,79.082764,5767500
2019-10-23,84.309998,84.410004,82.129997,82.739998,78.400505,7136200
2019-10-24,82.800003,83.529999,82.660004,83.180000,78.817444,4591100
2019-10-25,83.209999,83.570000,82.629997,83.379997,79.006950,5235300
2019-10-28,84.470001,84.980003,83.360001,83.599998,79.215424,6653400
2019-10-29,83.809998,84.629997,83.639999,84.129997,79.717613,5699100
2019-10-30,84.610001,84.699997,83.320000,84.190002,79.774467,8731300
2019-10-31,86.709999,87.220001,83.279999,84.559998,80.125061,14008800
2019-11-01,84.790001,85.309998,82.610001,83.209999,78.845871,10658500
2019-11-04,83.300003,83.440002,81.900002,82.370003,78.049934,8271200
2019-11-05,82.339996,82.339996,81.029999,81.889999,77.595100,7054400
2019-11-06,82.080002,83.370003,82.000000,82.989998,78.637398,6365300
2019-11-07,83.059998,83.290001,81.839996,81.949997,77.651947,7221400
2019-11-08,82.190002,82.639999,81.449997,81.769997,77.481400,7054800
2019-11-11,81.750000,82.529999,81.370003,82.430000,78.106781,5828200
2019-11-12,82.690002,83.980003,82.610001,83.320000,79.344749,8551400
2019-11-13,83.290001,84.290001,83.199997,83.940002,79.935181,7407900
2019-11-14,84.099998,84.519997,83.800003,84.379997,80.354164,5285100
2019-11-15,84.680000,84.940002,83.570000,84.209999,80.192291,7533000
2019-11-18,83.919998,84.110001,83.250000,84.019997,80.011368,6432200
2019-11-19,84.059998,84.279999,83.570000,83.660004,79.668541,6008400
2019-11-20,83.540001,84.489998,82.980003,83.599998,79.611397,6248700
2019-11-21,83.750000,84.040001,81.760002,82.300003,78.373421,8300500
2019-11-22,82.690002,83.389999,82.660004,83.019997,79.059059,6080400
2019-11-25,83.160004,84.000000,82.930000,83.750000,79.754234,5450400
2019-11-26,84.129997,84.650002,84.000000,84.559998,80.525589,7651500
2019-11-27,84.849998,85.809998,84.419998,85.769997,81.677864,7502400
2019-11-29,85.910004,86.730003,85.250000,85.430000,81.354080,3857000
2019-12-02,85.379997,85.769997,83.820000,84.570000,80.535095,6425800
2019-12-03,84.029999,85.000000,83.820000,84.820000,80.773186,6049800
2019-12-04,85.129997,85.540001,84.699997,85.400002,81.325500,5940300
2019-12-05,85.440002,85.480003,84.320000,84.449997,80.420830,5170800
2019-12-06,85.029999,86.529999,85.029999,86.320000,82.201614,8499800
2019-12-09,86.309998,86.629997,85.959999,86.279999,82.163528,7164700
2019-12-10,86.500000,87.470001,85.910004,86.040001,81.934967,7944800
2019-12-11,86.260002,86.870003,85.849998,86.589996,82.458733,4921900
2019-12-12,88.000000,88.889999,87.540001,88.209999,84.001442,10282100
2019-12-13,88.019997,88.790001,87.580002,88.669998,84.439507,6714100
2019-12-16,89.139999,89.300003,88.430000,88.779999,84.544250,6705600
2019-12-17,88.870003,88.970001,87.470001,88.129997,83.925262,7296900
2019-12-18,88.389999,88.849998,87.820000,87.989998,83.791931,5859200
2019-12-19,87.830002,88.589996,87.580002,88.519997,84.296646,6022100
2019-12-20,88.790001,89.000000,87.889999,88.459999,84.239525,14271500
2019-12-23,88.620003,88.849998,88.180000,88.230003,84.020493,4349700
2019-12-24,88.199997,88.599998,88.000000,88.519997,84.296646,1847800
2019-12-26,88.730003,88.760002,87.790001,88.080002,83.877647,4177700
2019-12-27,88.110001,88.459999,87.690002,88.129997,83.925262,4129300
2019-12-30,88.010002,88.199997,87.059998,87.440002,83.268188,4655600
2019-12-31,87.440002,87.989998,87.309998,87.919998,83.725288,4115600
2020-01-02,88.120003,89.349998,88.050003,89.349998,85.087051,6473800
2020-01-03,88.660004,89.099998,88.099998,88.830002,84.591866,4874100
2020-01-06,88.110001,88.410004,87.470001,88.129997,83.925262,5409800
2020-01-07,87.959999,88.029999,87.129997,87.860001,83.668144,6514700
2020-01-08,87.940002,89.349998,87.779999,88.879997,84.639473,7296300
2020-01-09,90.250000,91.160004,90.070000,90.529999,86.210747,9443500
2020-01-10,90.800003,90.889999,89.629997,90.160004,85.858421,7097900
2020-01-13,90.620003,91.720001,90.209999,91.080002,86.734505,7382500
2020-01-14,91.190002,91.440002,90.860001,90.989998,86.648819,5855200
2020-01-15,91.000000,92.059998,91.000000,91.540001,87.172569,6145300
2020-01-16,91.989998,92.610001,91.629997,92.580002,88.162956,5180300
2020-01-17,92.930000,93.750000,92.809998,93.620003,89.153336,6962800
2020-01-21,92.830002,93.599998,92.190002,92.529999,88.115341,7094600
2020-01-22,93.139999,93.750000,92.470001,92.529999,88.115341,6157400
2020-01-23,91.919998,93.849998,90.739998,93.750000,89.277130,6100600
2020-01-24,94.000000,94.129997,91.339996,92.029999,87.639183,7815500
2020-01-27,88.629997,89.449997,87.550003,88.730003,84.496651,11066500
2020-01-28,89.050003,89.190002,87.720001,88.599998,84.372833,11922400
2020-01-29,88.150002,88.440002,85.599998,86.720001,82.582535,17678700
2020-01-30,85.449997,86.589996,84.690002,85.839996,81.744514,12224900
2020-01-31,85.790001,85.989998,84.519997,84.830002,80.782700,11693900
2020-02-03,85.070000,86.790001,85.070000,86.010002,81.906418,9090600
2020-02-04,87.139999,89.000000,86.620003,88.379997,84.163338,9997100
2020-02-05,88.879997,89.199997,86.629997,87.559998,83.771072,9982700
2020-02-06,87.650002,87.699997,86.150002,86.150002,82.422089,8901400
2020-02-07,85.760002,86.620003,85.320000,86.419998,82.680405,8073900
2020-02-10,86.430000,87.620003,86.169998,87.529999,83.742363,7289300
2020-02-11,87.860001,88.230003,87.349998,87.510002,83.723228,5098500
2020-02-12,87.709999,89.099998,87.389999,88.570000,84.737366,7747800
2020-02-13,88.500000,90.510002,88.260002,89.930000,86.038521,8576600
2020-02-14,90.180000,90.410004,88.989998,89.279999,85.416641,5686900
2020-02-18,89.370003,89.470001,88.290001,89.230003,85.368813,5288800
2020-02-19,89.489998,90.440002,89.300003,90.139999,86.239426,5210800
2020-02-20,89.730003,90.250000,87.730003,88.599998,84.766060,5969200
2020-02-21,88.000000,88.389999,87.000000,87.360001,83.579720,5800500
2020-02-24,84.529999,86.050003,84.260002,84.519997,80.862625,8313600
2020-02-25,85.019997,85.349998,81.669998,82.190002,78.633446,9404000
2020-02-26,82.599998,83.239998,80.639999,80.669998,77.179214,10541500
2020-02-27,78.830002,80.870003,77.360001,78.290001,74.902214,17120800
2020-02-28,76.169998,78.809998,75.720001,78.430000,75.036148,19108600
2020-03-02,77.919998,82.410004,77.660004,82.379997,78.815224,14258700
2020-03-03,82.300003,82.620003,78.110001,78.599998,75.198784,12395900
2020-03-04,79.290001,80.199997,77.879997,79.669998,76.222488,10999600
2020-03-05,77.900002,77.900002,75.279999,76.190002,72.893089,12545300
2020-03-06,73.459999,75.709999,72.050003,75.339996,72.079849,18080100
2020-03-09,70.580002,74.029999,70.080002,70.830002,67.765015,15930300
2020-03-10,72.559998,74.949997,70.029999,74.870003,71.630196,18414000
2020-03-11,72.830002,74.269997,67.400002,68.300003,65.344513,17138000
2020-03-12,62.950001,66.790001,61.459999,62.099998,59.412792,25170600
2020-03-13,65.650002,70.180000,63.509998,69.919998,66.894402,19247200
2020-03-16,60.630001,63.950001,58.110001,58.590000,56.054672,23354300
2020-03-17,59.549999,59.619999,53.610001,58.980000,56.427792,25045200
2020-03-18,55.549999,57.650002,50.020000,56.330002,53.892464,28770600
2020-03-19,56.230000,63.360001,53.549999,61.410000,58.752644,25167400
2020-03-20,62.299999,65.680000,57.910000,58.029999,55.518898,28420600
2020-03-23,57.230000,57.439999,54.000000,56.549999,54.102947,24905800
2020-03-24,62.610001,65.160004,61.000000,64.879997,62.072483,28286200
2020-03-25,66.830002,69.639999,63.490002,65.809998,62.962246,22977200
2020-03-26,66.709999,71.580002,66.250000,69.900002,66.875267,20997500
2020-03-27,66.680000,68.250000,64.820000,66.339996,63.469311,18950500
2020-03-30,66.559998,68.220001,64.580002,67.860001,64.923538,14199700
2020-03-31,67.180000,68.320000,65.309998,65.739998,62.895279,20109800
2020-04-01,63.000000,64.760002,61.580002,62.619999,59.910282,12880400
2020-04-02,65.750000,68.699997,62.910000,65.000000,62.187294,18175000
2020-04-03,64.470001,64.750000,60.900002,63.049999,60.321674,14676500
2020-04-06,66.269997,68.339996,64.410004,67.790001,64.856567,18010800
2020-04-07,71.570000,72.480003,68.330002,68.709999,65.736748,13799400
2020-04-08,69.580002,71.919998,68.540001,71.570000,68.472992,10417600
2020-04-09,71.199997,74.260002,70.139999,73.879997,70.683029,19748100
2020-04-13,73.519997,73.599998,70.349998,71.760002,68.654770,11191800
2020-04-14,73.690002,74.330002,72.660004,73.669998,70.482124,10912000
2020-04-15,72.010002,73.180000,70.709999,72.550003,69.410606,10642500
2020-04-16,73.110001,73.760002,71.349998,73.510002,70.329048,11946800
2020-04-17,76.620003,77.389999,74.970001,77.099998,73.763702,14268400
2020-04-20,76.019997,76.980003,75.080002,75.320000,72.060722,9684700
2020-04-21,73.400002,73.959999,71.739998,72.720001,69.573250,10345800
2020-04-22,74.550003,78.059998,74.430000,77.449997,74.098557,11347000
2020-04-23,77.330002,77.669998,74.260002,75.150002,71.898087,15513400
2020-04-24,75.750000,76.029999,74.209999,75.580002,72.309471,8456000
2020-04-27,76.680000,78.040001,76.540001,77.739998,74.376007,8258500
2020-04-28,78.669998,79.610001,76.959999,78.690002,75.284904,12801400
2020-04-29,78.180000,78.750000,76.720001,76.860001,73.534088,24575500
2020-04-30,76.830002,77.639999,75.190002,76.730003,73.409706,15186000
2020-05-01,74.900002,75.879997,73.209999,73.790001,70.596931,11216700
2020-05-04,72.580002,72.620003,71.260002,71.889999,68.779152,12921800
2020-05-05,74.959999,75.080002,72.889999,72.900002,69.745453,12976000
2020-05-06,73.769997,74.849998,72.860001,72.959999,69.802849,12740900
2020-05-07,73.809998,76.029999,73.370003,76.000000,73.122215,13360500
2020-05-08,77.250000,77.930000,75.760002,77.870003,74.921410,11917200
2020-05-11,76.620003,77.180000,75.800003,75.870003,72.997147,9004500
2020-05-12,76.000000,76.730003,74.339996,74.349998,71.534698,8549900
2020-05-13,74.459999,75.750000,72.919998,73.620003,70.832336,11532700
2020-05-14,72.320000,74.290001,70.650002,74.190002,71.380768,11932300
2020-05-15,72.809998,74.639999,72.669998,74.160004,71.351891,9489100
2020-05-18,76.860001,77.500000,76.199997,76.230003,73.343506,8903200
2020-05-19,76.400002,77.220001,75.760002,75.860001,72.987526,6484900
2020-05-20,77.230003,77.839996,76.519997,77.760002,74.815582,7790500
2020-05-21,78.599998,79.379997,77.889999,78.050003,75.094582,10312600
2020-05-22,77.900002,78.050003,76.519997,77.620003,74.680878,7653300
2020-05-26,79.599998,79.919998,77.580002,77.760002,74.815582,8422200
2020-05-27,78.980003,78.980003,77.389999,78.599998,75.623756,8245300
2020-05-28,78.639999,80.059998,77.930000,78.540001,75.566032,8331400
2020-05-29,78.620003,78.639999,77.260002,77.989998,75.036865,10043600
2020-06-01,77.660004,78.650002,76.769997,78.320000,75.354370,7922000
2020-06-02,77.970001,78.260002,76.790001,77.779999,74.834816,9521000
2020-06-03,78.449997,79.949997,78.300003,79.580002,76.566666,9956700
2020-06-04,79.309998,80.169998,78.470001,78.739998,75.758461,7667600
2020-06-05,80.330002,82.330002,79.970001,82.139999,79.029732,12030800
2020-06-08,83.080002,83.620003,82.180000,83.559998,80.395950,10229600
2020-06-09,82.620003,83.220001,81.760002,82.370003,79.251022,7999800
2020-06-10,79.879997,80.029999,78.199997,79.010002,76.018242,19683800
2020-06-11,75.750000,76.790001,72.150002,72.570000,69.822098,26422200
2020-06-12,75.000000,76.720001,73.809998,76.379997,73.487823,18529800
2020-06-15,74.300003,77.910004,74.080002,76.959999,74.045853,14644700
2020-06-16,78.790001,78.940002,76.389999,77.839996,74.892548,10890100
2020-06-17,78.070000,78.290001,76.680000,77.099998,74.180557,6906700
2020-06-18,76.720001,76.790001,75.800003,76.309998,73.420479,8486000
2020-06-19,77.029999,77.379997,74.879997,75.400002,72.544937,12538600
2020-06-22,74.900002,75.650002,73.919998,75.400002,72.544937,8238600
2020-06-23,76.330002,76.370003,75.070000,75.489998,72.631523,8076600
2020-06-24,74.900002,74.919998,72.000000,73.639999,70.851570,12306400
2020-06-25,73.220001,74.110001,72.169998,73.849998,71.053619,8624800
2020-06-26,73.629997,73.769997,71.250000,71.570000,68.859955,17627800
2020-06-29,71.410004,73.500000,71.059998,73.480003,70.697639,8653000
2020-06-30,73.580002,73.879997,72.809998,73.589996,70.803474,11324000
2020-07-01,74.000000,74.690002,73.379997,74.029999,71.226807,6750000
2020-07-02,75.040001,75.089996,73.639999,73.779999,70.986282,6544400
2020-07-06,74.930000,75.480003,74.160004,75.440002,72.583420,7235300
2020-07-07,75.129997,75.230003,74.000000,74.250000,71.438484,7515100
2020-07-08,74.070000,74.500000,73.330002,74.139999,71.332642,7346200
2020-07-09,73.730003,74.220001,71.930000,73.570000,70.784225,9618200
2020-07-10,73.000000,74.559998,72.739998,74.290001,71.476974,7524200
2020-07-13,74.559998,74.839996,72.489998,72.650002,69.899071,9464500
2020-07-14,72.000000,72.970001,71.820000,72.730003,69.976036,8780900
2020-07-15,74.459999,75.809998,73.959999,75.610001,72.746994,10300700
2020-07-16,74.900002,75.139999,73.680000,74.389999,71.573166,6649300
2020-07-17,74.430000,74.550003,73.209999,74.160004,71.351891,6087500
2020-07-20,74.160004,75.220001,73.629997,74.959999,72.121582,8832700
2020-07-21,75.779999,76.800003,75.269997,75.440002,72.583420,10637500
2020-07-22,75.519997,77.330002,75.120003,77.239998,74.315254,9213100
2020-07-23,76.879997,77.070000,74.900002,75.360001,72.506454,7795100
2020-07-24,75.279999,76.000000,75.110001,75.779999,72.910553,5673400
2020-07-27,75.889999,76.709999,75.540001,76.459999,73.564796,6771100
2020-07-28,76.300003,76.389999,74.559998,74.639999,71.813705,12273400
2020-07-29,77.559998,78.489998,76.900002,77.419998,74.488449,15261100
2020-07-30,76.629997,76.980003,75.400002,76.639999,73.737976,7889800
2020-07-31,76.239998,76.540001,75.480003,76.529999,73.632126,7423800
2020-08-03,76.480003,76.599998,75.440002,75.500000,72.641144,7138300
2020-08-04,75.370003,75.489998,74.760002,75.129997,72.285156,12792400
2020-08-05,75.349998,75.989998,75.330002,75.779999,72.910553,7780800
2020-08-06,75.199997,75.919998,74.940002,75.660004,73.191086,6764800
2020-08-07,75.480003,75.930000,75.209999,75.790001,73.316841,6569300
2020-08-10,75.820000,77.669998,75.809998,77.470001,74.942017,6604300
2020-08-11,78.269997,79.980003,78.000000,78.870003,76.296341,10238500
2020-08-12,79.589996,79.690002,78.669998,79.290001,76.702621,5378000
2020-08-13,78.919998,79.639999,78.839996,79.019997,76.441429,4383400
2020-08-14,78.540001,78.930000,78.019997,78.370003,75.812645,3771300
2020-08-17,78.599998,78.959999,78.120003,78.949997,76.373711,5360400
2020-08-18,79.150002,79.360001,78.349998,78.989998,76.412422,5272700
2020-08-19,79.180000,79.389999,77.430000,77.629997,75.096786,6840600
2020-08-20,77.029999,77.650002,76.459999,77.220001,74.700172,5099500
2020-08-21,76.940002,77.269997,76.690002,77.070000,74.555069,5594100
2020-08-24,77.709999,79.139999,77.250000,78.680000,76.112534,5867400
2020-08-25,80.059998,83.070000,79.790001,82.720001,80.020706,17659500
2020-08-26,82.419998,82.750000,81.879997,82.410004,79.720818,7934300
2020-08-27,82.750000,83.639999,82.500000,83.410004,80.688194,9099200
2020-08-28,83.790001,85.290001,83.430000,85.000000,82.226311,9303900
2020-08-31,84.629997,85.360001,84.029999,84.470001,81.713593,6401600
2020-09-01,84.699997,86.089996,84.230003,86.050003,83.242035,8166100
2020-09-02,86.510002,88.750000,86.290001,88.349998,85.466980,11378900
2020-09-03,88.599998,88.980003,85.690002,86.480003,83.658005,11036600
2020-09-04,87.089996,87.779999,85.309998,86.269997,83.454857,10349400
2020-09-08,85.269997,87.580002,84.769997,85.410004,82.622925,11083100
2020-09-09,85.930000,86.830002,84.459999,85.860001,83.058243,6928700
2020-09-10,85.800003,87.070000,84.529999,84.879997,82.110199,7552000
2020-09-11,84.949997,85.849998,84.150002,85.269997,82.487488,7103300
2020-09-14,85.750000,87.059998,85.639999,86.629997,83.803101,5535800
2020-09-15,87.180000,88.250000,87.169998,87.709999,84.847870,8361900
2020-09-16,88.000000,89.430000,87.750000,88.379997,85.496002,7146400
2020-09-17,87.050003,87.320000,85.360001,86.750000,83.919205,7386600
2020-09-18,86.809998,87.239998,84.599998,84.949997,82.177933,10113400
2020-09-21,82.860001,83.949997,81.750000,83.889999,81.152519,7188800
2020-09-22,84.050003,84.389999,83.180000,83.949997,81.210564,4465000
2020-09-23,84.379997,84.900002,82.820000,82.989998,80.281883,6414700
2020-09-24,82.629997,84.139999,81.919998,83.040001,80.330261,4881500
2020-09-25,82.529999,84.690002,82.220001,84.300003,81.549141,5981500
2020-09-28,85.519997,86.239998,84.989998,86.070000,83.261383,5976200
2020-09-29,86.250000,86.250000,84.629997,84.800003,82.032837,4064000
2020-09-30,86.629997,87.160004,85.470001,85.919998,83.116272,10134400
2020-10-01,87.040001,87.449997,86.199997,86.739998,83.909515,7241200
2020-10-02,85.150002,87.129997,85.089996,86.570000,83.745071,5602300
